inj_dosage    : [0.1]
T_delay       : [28]
meas_protocol : 4d
mouse_1,mouse_2,mouse_3
0.13811860917323016,2.680723457592865,4.166563491117479
0.29800804889304566,1.6630924409643901,6.7899550840361425
0.5382966162196055,2.3519753407415873,13.309430550546363
0.7556102336943865,3.2169706834598095,16.03760275078388
0.7948871964792674,3.2766473434136927,23.88833121040975
0.862343516309221,5.022150564832931,92.43281187522449
0.8819242582439291,9.466812902148892,155.7418229403562
1.0585824597873874,14.624998706708634,352.70093774539174
1.1029262046711112,14.759501627429138,362.63547487797763
1.1984515128661843,18.16887115732085,
1.2200513346417352,20.6835238771652,
1.3561870621987262,25.050291402697358,
1.9471685871470705,28.568053039546374,
2.005580127588504,30.998002240856202,
2.033315981278117,36.97265650173066,
2.105660210588431,40.5722489033983,
2.1397682924839727,49.34787364670649,
2.330372437251425,51.75270677947504,
2.840177039359716,57.51624079816583,
3.001989380711329,70.14504114143607,
3.167839243452496,103.15724537558027,
3.1745993528339223,177.40366969255223,
3.256206768430963,208.38415422619124,
3.3639850278598082,389.86870942042935,
3.5290108653089445,434.20815002628257,
3.8147066653817427,497.16426775355256,
3.9510518985437706,,
4.133997812448343,,
4.138488339676713,,
4.148430311297927,,
4.9572589822910125,,
4.976362787756424,,
5.055498062096761,,
5.05637571452565,,
5.108074144290831,,
5.801728623382838,,
5.819074271176186,,
5.897806277842525,,
5.946920512445874,,
5.984974729723748,,
6.056107828245727,,
6.09476940213237,,
6.13973913404349,,
6.293291051002242,,
6.379420162037866,,
6.495431124847087,,
6.502363484537599,,
6.640293096399283,,
6.687596486520047,,
6.7170912495569,,
6.728301318269614,,
6.788726948409012,,
7.0789588597935875,,
7.1200596713438085,,
7.158916999011855,,
7.376004351177528,,
7.447570335676946,,
7.462164939787696,,
7.875739092874303,,
8.032936804877167,,
8.060582855281938,,
8.246148511474303,,
8.25473997100285,,
8.445620439524463,,
8.45951147528453,,
8.719909831130309,,
9.012859476093169,,
9.019946705154542,,
9.089743596368542,,
9.396864440447718,,
9.815917174796756,,
10.571439548364353,,
10.578879770871275,,
10.584648664507947,,
10.713417019681863,,
10.780849012048485,,
10.977621889577346,,
11.005019400496938,,
11.039206340632251,,
11.311454090834577,,
11.508804813348798,,
11.617547644616955,,
11.869963687922136,,
11.952134327031704,,
12.414350392451551,,
12.460370289459155,,
12.49285568937145,,
12.750974860222962,,
12.768131562890774,,
12.896506757497606,,
13.450456893660128,,
13.629492750110105,,
13.892992356646305,,
13.975480104699642,,
14.157370475377917,,
14.260184493979812,,
14.334437690721463,,
14.355796980617468,,
14.46213710069482,,
14.603188194747107,,
14.654915047644051,,
14.786892754619213,,
14.989122297337326,,
15.234455080283697,,
16.186630129761564,,
16.336073355839595,,
16.460785250720555,,
16.70917155988463,,
16.730921686812135,,
16.755948488274402,,
16.77914324668306,,
17.054582054981815,,
17.085357304058757,,
17.091053242811586,,
17.39324844130969,,
17.456762002620398,,
17.681630863712066,,
17.690868456178066,,
17.78854519737342,,
17.98465842390771,,
18.119613350183673,,
18.429950073830152,,
19.19361566196296,,
19.210323479040607,,
19.44957998579866,,
19.48618741119338,,
19.661892092575947,,
19.754304324321062,,
19.777337615702198,,
20.02831866893385,,
20.11020608376403,,
20.182948611107335,,
20.717040599753126,,
20.722840048317334,,
20.891733379027585,,
21.41799933344034,,
21.628536372249798,,
21.646043566941795,,
21.745905412854746,,
21.90030707485407,,
21.91856556122493,,
22.388175473428106,,
22.523857396433762,,
22.558795165169098,,
23.05773641508513,,
23.512349204599367,,
23.941640098362715,,
24.112928548023003,,
24.463452510056506,,
24.476610834851545,,
24.5797914102335,,
24.719735239049356,,
24.93347469552691,,
25.00444595251858,,
25.037788184621732,,
25.292166100294626,,
25.758133840263632,,
25.799393657772875,,
25.858742167384097,,
25.956377331600184,,
26.167166726171246,,
26.346412333960618,,
26.41063177331275,,
26.473862609549595,,
26.577514152927602,,
27.121543820847627,,
27.148999293527194,,
27.598430834970983,,
27.7689103145165,,
27.895194754548246,,
28.105113360609018,,
28.132147529771235,,
28.52486277816314,,
28.595295026698412,,
28.603065584273345,,
28.81233543170815,,
29.029472525620015,,
29.034992381409154,,
29.10586389109206,,
29.12184307265954,,
29.88825366312088,,
30.4659230135153,,
30.80583081874915,,
31.103743911706264,,
31.22655190099558,,
32.025439640486276,,
32.103681369781235,,
32.13669876986002,,
32.153607216265115,,
32.30285230359763,,
32.664097961268624,,
32.68308293385924,,
33.69314103672879,,
34.09794794692505,,
34.508467467345056,,
34.70493319085274,,
34.88139835890787,,
35.509785304939236,,
35.91365467206776,,
36.72998299572641,,
36.73996318071466,,
37.085939150355,,
37.72305488931278,,
39.01701713294459,,
39.96574294975121,,
40.096033382951276,,
40.21974150346084,,
40.38604993605956,,
40.56254349762524,,
40.70862818907171,,
41.17734495421504,,
41.47469898610813,,
41.63610522358946,,
41.826515642672,,
41.956877497621036,,
44.00184314128352,,
44.237332915355616,,
44.49343750161958,,
45.01392073435424,,
45.16386332181349,,
45.35787695432098,,
45.85208269192071,,
46.22789889503013,,
46.523457795653904,,
47.84080288417058,,
49.289202489962605,,
49.45851189921043,,
50.63387526064038,,
50.70523072720333,,
51.30582082207178,,
51.83391148998915,,
52.07636544397779,,
52.61843785011673,,
52.69962508752889,,
52.97197593850398,,
53.23618378329694,,
53.48216989646213,,
53.87045410360746,,
53.95281827697969,,
53.982597370579214,,
54.34585288962221,,
55.443836510044164,,
55.95848606843489,,
56.29194888562645,,
56.93932654344823,,
57.90847936164383,,
58.084029446142445,,
58.76761943651905,,
59.18800443709717,,
61.78250194041444,,
62.5431682619932,,
63.621989675550886,,
63.67613102620779,,
64.2902271766112,,
64.80926169116621,,
64.84035124933104,,
65.18029162959589,,
66.42129752827987,,
66.4514488975327,,
66.99659114418313,,
67.91630709569924,,
68.07756968842853,,
68.16159849898679,,
68.43154300840409,,
69.40130349617483,,
72.57431647250178,,
73.33979389140381,,
73.97875295779025,,
77.52618848713797,,
78.03400375838834,,
78.0435219126923,,
78.29853824773485,,
78.87073009333416,,
79.9691888241691,,
80.22564342357296,,
80.3658446484056,,
80.64284898750864,,
80.94965621056473,,
81.23965458782989,,
81.56446143888438,,
83.39788533598806,,
84.43026088206993,,
84.70299549700681,,
85.88594254307823,,
86.61783728404113,,
86.71829793724812,,
88.52378744081156,,
89.65780804346123,,
91.19652743689551,,
91.96166484880747,,
92.84533648081437,,
93.40904204308826,,
94.23501087019447,,
94.34349998357321,,
97.0400084707699,,
97.2333987575597,,
