inj_dosage    : [3.0, 3.0]
T_delay       : [28, 28]
meas_protocol : 1d
mouse_1,mouse_2,mouse_3
0.7217494016368186,1.0657975312949772,18.610986072276184
1.6921418310534198,3.841350128648531,23.421703906839355
1.7303419532337574,4.2318012848249085,29.03804164717819
2.0126610127122846,4.529553688704232,30.734679560139533
2.482662350496746,5.967868797556574,30.892311023778035
2.7327906545724874,6.823463002916926,32.20204833891366
3.160100364167516,6.965593041471384,37.2792330285056
3.3631976694356043,8.27979059676545,37.49153864222482
5.31605296557338,8.446986324110773,38.57375461559214
5.420863703259319,8.638969552505614,38.88372796272108
5.475409406576388,9.987534417624566,48.25678641255531
6.604093551415443,10.399643654949326,51.121282149164244
9.04991581141834,11.179240754978931,52.627926734572846
9.447275485404909,12.665349406914935,63.01536460792419
10.258040113162396,12.999639513450417,69.48700273490395
10.640103840675625,13.567002297099549,71.42308634199988
10.70853807782274,14.830020010849651,72.35543809341223
11.338748493042395,15.025628415427695,72.87136916454074
12.162728824088273,16.22615297957134,73.92198089299421
12.353118175262674,17.171681652306,79.77977740539879
12.993401383298815,17.649985582079907,82.6208186677042
13.588577850501474,17.92398764551979,84.70080053804125
14.037072164841206,21.029433602240925,85.04623450543878
14.457396644867442,21.40463833398454,89.85585363285769
16.430458825760557,25.20097580809862,94.12017561251434
16.807586611868402,25.312686936243676,101.00012087428944
18.75666027699971,27.29828831696544,102.10689463917508
19.33998076551683,27.851784420925014,102.11106297857994
19.37327904074112,32.68627504441378,109.69224756189787
21.450607041919486,36.96246975284788,112.10376253089609
21.5390726405796,37.396324811835846,116.25587054522532
21.548656635355417,38.65741791643259,118.52559861268806
22.182266793839545,40.32296893541603,120.45265319158136
24.457418882532107,40.51004892275023,124.35512977545136
24.531148733437437,40.63766001971613,125.09404864814863
25.282734751999094,42.29718052819834,127.0605036785459
26.699012758024654,43.738490083020565,143.94165231027526
27.259705737915745,44.30471360843198,152.5344638786799
27.5045826129556,44.70065850557233,160.75255192897365
28.225907196660216,45.068927934961636,167.17997390304242
29.95791998082808,45.76970602666692,171.62032222529783
29.998267841478167,47.178404938400895,174.12539365457718
30.567538922535707,49.04015852814923,180.2223545698242
31.26537105787421,49.68995724783206,181.82517629422873
31.701690907442664,50.1855855472599,183.53702854431938
32.99610453385724,51.57277461511918,184.87210209381962
33.47695383350674,52.742506106950124,194.84724499365112
33.930098052831255,55.9847994007396,198.96635266927544
36.589125080970696,57.05039881910648,200.50925580998648
37.20305657958953,58.03121375644533,212.89883392047128
38.525313324894334,60.29520423528217,221.08349975176083
39.01592194886842,61.63248022610219,230.26849969014935
39.017663643197245,64.67119337925699,230.8801107286257
39.145964891524294,65.40788727764516,231.54568289789847
41.24306532111208,65.74616435163608,232.90369512817384
44.286362931200244,66.32473510323334,237.17354769474045
45.07932533715116,66.46039465090843,238.27601437836782
46.04273618602617,66.47172339369163,240.72902935460834
46.187966978984825,67.41987490501748,252.93627840935952
46.65559121612003,68.6023339700706,258.8898281907433
47.71480851529976,72.93419746231623,266.7358602230491
47.82296308758761,73.18458660502921,289.4487264547023
48.435520398138685,73.88138492300116,312.24207188931626
50.84629191455186,76.06148876099422,335.1887562467468
52.445051305014466,76.88733533643598,348.05189236789386
52.90269266157187,79.77578899031022,381.108505978086
54.5678946449485,80.29992932384336,389.21811936343556
54.69447787786592,82.13944735687474,392.46927562044846
54.88832804616908,83.4884071791672,392.93364960302006
58.41857775875267,84.08520187768775,409.3656831862687
62.11728614965119,87.58952186273983,410.0325966303629
62.28272650067226,89.38756477952396,428.0219509301484
64.23424024049937,90.91505193400594,433.36696000172304
64.34319212566872,90.98809118508491,459.1264742349029
64.66013313624357,91.20398335029842,464.25957156628647
68.59981378349462,93.11024438837352,466.88688693058805
70.67222035976586,95.19494829656168,467.28378290826504
71.45242406690348,96.1737998597671,481.5711420718391
71.70885740223918,100.45648184464768,484.04605651766343
72.05167330349853,107.21620330749214,490.6467817037756
72.72415863226512,107.79287836577186,
72.74457941346965,110.5745079513271,
73.60332117112172,114.27103595410463,
73.79070275521057,115.18657578960631,
75.62933239281539,118.44856150621625,
78.49892111659061,118.6911818093028,
79.32506207383827,118.69340910567645,
81.08143835250166,119.09953941199217,
82.95035932000835,121.79807455050485,
83.69298604639219,123.9542765195458,
87.74484819193721,128.1691063952428,
88.00172434123641,131.54003207734866,
88.85379429186766,132.3677170532728,
90.01082471736831,132.86715239779247,
93.04185207703806,140.49237755957535,
95.58440165274958,140.6262422454556,
95.9765084890886,141.52502606426964,
96.04501054446665,144.50876007664502,
96.31103031105361,145.0986300171983,
99.86039511429226,147.13479314515388,
101.58863064375171,147.18760931150175,
105.84804777818128,149.8834144304175,
106.43058526281723,152.57100633743624,
109.74282005946687,152.77478335255958,
116.53134385057251,153.17829620621762,
119.59840604580322,155.0855599474329,
120.91277248805216,158.05728998137042,
121.02639799423578,162.60605867249734,
129.0376076640093,167.71038102929194,
133.39871100752458,167.79598369453748,
136.99521433843586,169.60822261169017,
138.00165186986564,171.55908378104496,
139.0366274870659,172.90070837003745,
141.93917302026298,173.96489426730125,
142.18976493559612,179.73507197697108,
142.4643328808248,181.39967937798727,
142.4673943341924,183.5516187623339,
143.46907759460808,183.89640656858373,
143.73880490900004,187.32257823171906,
145.95747862939882,187.45256830190363,
147.39242897378583,188.88198452318264,
147.4134802449172,192.9258677018866,
149.04149327048137,195.32343187678683,
154.52670024167458,203.24862839993733,
154.58002318083754,205.22575009245602,
157.01452846166814,207.53171650922047,
157.5299816463629,209.12373254116997,
163.03494203464314,212.2704649629793,
163.10142495688117,214.02473194044944,
173.41545679208824,218.3474259574974,
174.98387053670535,218.78997187135275,
178.87157515769323,220.9544742331472,
182.15975005143807,224.36695117413421,
182.28574423815408,226.63772035617757,
184.67285861047097,243.38959079594426,
184.79341204670197,253.42193593770216,
195.492296098171,253.9828790619783,
195.62980371843895,259.1344318063188,
196.1376278868704,259.4040841526879,
197.09891039496677,261.0109757645528,
201.58220064804868,261.41284720548396,
203.58525824427727,264.3235217081295,
205.6382176799987,273.360709205753,
205.644614330263,277.5088089453687,
211.80371683839368,281.702225607765,
213.57224789230938,283.0595793249192,
215.08193058789698,286.57591555980093,
218.50467258655456,288.36493363542706,
222.20146713192736,296.91150619127444,
222.76275337729012,316.3462210622615,
231.64970303385238,324.9765231272642,
233.33949587380405,325.2682026633031,
237.92697843168457,326.3664855715967,
238.42917165545478,326.3928335950937,
239.41779685559263,329.9157270267315,
242.0985359482853,330.4174721987842,
244.82666336506728,331.1272671149668,
247.76295908464022,339.79671209086564,
256.6043694292416,340.5064877070573,
258.8903320168207,344.58277024009567,
261.74937351376224,344.6482647451999,
268.5151568314686,352.4070998445881,
268.52906256364895,359.75550413720714,
270.8515071991383,360.86022858968425,
278.83668677604174,363.14817806486815,
285.92921763313177,370.22523492969975,
288.4474615112837,371.7932117287329,
288.79796363489254,373.01997541132476,
289.14921225163664,379.78401311475034,
290.0455040351465,383.8348750256738,
295.2425907775462,388.33919159196716,
302.02767787943344,398.9946778397815,
