inj_dosage    : [0.01, 0.01]
T_delay       : [28, 28]
meas_protocol : 1d
mouse_1,mouse_2,mouse_3
494.6835585945684,5.245087174513802,5.729299835118101
459.15157974743306,7.029668379407299,12.201539649795732
438.531311554696,8.671151946080938,12.867798496518132
424.6386126592922,10.622483743994493,23.0185179562888
415.8096186560446,11.895660401851291,24.75135229897929
396.61692602345295,12.349913380551241,27.880952214523095
367.8184055177548,16.826603254861965,33.404195086761156
358.396474432702,16.96916202658812,55.457592080307165
341.317808602712,30.240867208050854,56.79465796681279
225.37588312753124,35.75366476478448,61.901096356385835
205.97013499889246,45.66465506576705,63.532874365592136
198.07898040130118,49.497389249351535,71.59692685734396
149.83027393585581,52.34348601991093,99.73125037420198
141.86072458815104,56.572055343233494,113.58918850077443
128.15154200068338,70.79547166600885,131.2669511836559
117.59933304923887,77.59656094870195,143.12625617895753
111.76476921459086,92.50770138182018,143.4487284605924
101.19868491783205,103.43982495681226,211.00873501879212
100.47643349399493,106.44550185034629,244.9961021489011
93.27667948884988,108.294968126906,304.82089315665195
81.26481947507925,112.57895650954688,367.04570416880784
65.87384921344231,117.66509019738042,384.9270347306376
63.277470369376786,131.8110203346133,412.4480556964972
60.125073864054755,151.31937593876097,449.788623537085
49.37290749134074,153.5004224375187,476.8088835540797
49.18120850632976,155.43636204756552,482.7481526088713
48.684465063284954,194.16184647995672,
47.16051966572642,203.71868553698377,
44.47786172667117,205.57070850123952,
43.32777704256146,211.90475963992736,
38.38594762269932,222.4340085323515,
35.95754503028027,232.70804235719373,
30.938516202491957,330.1062100724043,
28.096350571163413,418.80376713333885,
27.542965262886867,445.59529345474715,
23.486084944698348,446.50384682410805,
18.929396101929605,,
16.85396463735197,,
12.61348146369844,,
8.683844011751365,,
1.4173618239604766,,
0.24007114754844114,,
0.18818310182465486,,
